5	5	0	0	0.782006
5	5	1	0	0.00741455
5	5	1	1	0.594137
5	5	2	0	1.54932e-16
5	5	2	1	-2.81025e-16
5	5	2	2	0.549809
5	5	3	0	-0.0180084
5	5	3	1	0.0485372
5	5	3	2	-3.69149e-15
5	5	3	3	0.543818
5	5	4	0	0
5	5	4	1	0
5	5	4	2	0
5	5	4	3	0
5	5	4	4	0.57795
5	5	5	0	-0.00878666
5	5	5	1	0.0921053
5	5	5	2	-5.38458e-15
5	5	5	3	0.0524259
5	5	5	4	0
5	5	5	5	0.581817
6	0	0	0	5.50245e-16
6	0	1	0	2.92811e-17
6	0	1	1	1.90183e-16
6	0	2	0	-0.0143696
6	0	2	1	0.0217195
6	0	2	2	1.18286e-16
6	0	3	0	-6.16301e-18
6	0	3	1	-8.16946e-17
6	0	3	2	-0.00354316
6	0	3	3	1.37911e-16
6	0	4	0	0
6	0	4	1	0
6	0	4	2	0
6	0	4	3	0
6	0	4	4	2.16407e-16
6	0	5	0	2.68882e-17
6	0	5	1	-3.26345e-17
6	0	5	2	0.00303856
6	0	5	3	2.92735e-17
6	0	5	4	0
6	0	5	5	2.59558e-16
6	0	6	0	0.0195218
6	1	0	0	-1.45688e-15
6	1	1	0	1.01983e-17
6	1	1	1	-1.18026e-15
6	1	2	0	0.0147363
6	1	2	1	-0.0536953
6	1	2	2	-1.52656e-15
6	1	3	0	9.45966e-18
6	1	3	1	6.28837e-17
6	1	3	2	0.0306019
6	1	3	3	-1.10155e-15
6	1	4	0	0
6	1	4	1	0
6	1	4	2	0
6	1	4	3	0
6	1	4	4	-1.35308e-15
6	1	5	0	7.04731e-19
6	1	5	1	-1.09288e-16
6	1	5	2	-0.0302565
6	1	5	3	-1.42247e-16
6	1	5	4	0
6	1	5	5	-1.46411e-15
6	1	6	0	-0.0191033
6	1	6	1	0.0678165
6	2	0	0	-0.370066
6	2	1	0	-0.00701585
6	2	1	1	-0.162722
6	2	2	0	-1.84314e-17
6	2	2	1	-5.13478e-16
6	2	2	2	-0.0886113
6	2	3	0	-0.000285211
6	2	3	1	0.0775959
6	2	3	2	-5.82867e-16
6	2	3	3	-0.143881
6	2	4	0	0
6	2	4	1	0
6	2	4	2	0
6	2	4	3	0
6	2	4	4	-0.201958
6	2	5	0	-0.00576995
6	2	5	1	-0.0688817
6	2	5	2	5.96745e-16
6	2	5	3	-0.0998933
6	2	5	4	0
6	2	5	5	-0.0440387
6	2	6	0	-8.16404e-17
6	2	6	1	1.14492e-16
6	2	6	2	0.159449
6	3	0	0	-1.93538e-15
6	3	1	0	2.91921e-17
6	3	1	1	-2.56002e-15
6	3	2	0	-0.00829471
6	3	2	1	0.0728481
6	3	2	2	-3.747e-15
6	3	3	0	5.93059e-17
6	3	3	1	-1.07379e-15
6	3	3	2	0.012657
6	3	3	3	-3.55618e-15
6	3	4	0	0
6	3	4	1	0
6	3	4	2	0
6	3	4	3	0
6	3	4	4	-2.10942e-15
6	3	5	0	4.84638e-17
6	3	5	1	-6.14092e-16
6	3	5	2	-0.0541371
6	3	5	3	1.20043e-15
6	3	5	4	0
6	3	5	5	-2.19269e-15
6	3	6	0	0.0112477
6	3	6	1	-0.0171886
6	3	6	2	-1.04777e-15
6	3	6	3	0.0709527
6	4	0	0	0
6	4	1	0	0
6	4	1	1	0
6	4	2	0	0
6	4	2	1	0
6	4	2	2	0
6	4	3	0	0
6	4	3	1	0
6	4	3	2	0
6	4	3	3	0
6	4	4	0	3.60294e-17
6	4	4	1	-1.76508e-16
6	4	4	2	-0.0238876
6	4	4	3	8.93383e-17
6	4	4	4	0
6	4	5	0	0
6	4	5	1	0
6	4	5	2	0
6	4	5	3	0
6	4	5	4	-4.33681e-18
6	4	5	5	0
6	4	6	0	0
6	4	6	1	0
6	4	6	2	0
6	4	6	3	0
6	4	6	4	0.0250414
6	5	0	0	-1.04731e-15
6	5	1	0	-2.48824e-17
6	5	1	1	-9.14199e-16
6	5	2	0	0.00766108
6	5	2	1	-0.0867137
6	5	2	2	-3.60822e-16
6	5	3	0	1.20346e-17
6	5	3	1	5.0307e-16
6	5	3	2	-0.0615255
6	5	3	3	5.48173e-16
6	5	4	0	0
6	5	4	1	0
6	5	4	2	0
6	5	4	3	0
6	5	4	4	-9.99201e-16
6	5	5	0	6.67869e-17
6	5	5	1	5.68989e-16
6	5	5	2	0.066581
6	5	5	3	2.63678e-16
6	5	5	4	0
6	5	5	5	-4.7462e-15
6	5	6	0	-0.0101359
6	5	6	1	-0.00454704
6	5	6	2	-3.33067e-16
6	5	6	3	-0.0603766
6	5	6	4	0
6	5	6	5	0.112646
6	6	0	0	0.839697
6	6	1	0	0.00892053
6	6	1	1	0.608996
6	6	2	0	1.66425e-16
6	6	2	1	-1.43982e-15
6	6	2	2	0.583337
6	6	3	0	-0.00374021
6	6	3	1	-0.0183287
6	6	3	2	-4.96131e-15
6	6	3	3	0.580373
6	6	4	0	0
6	6	4	1	0
6	6	4	2	0
6	6	4	3	0
6	6	4	4	0.609737
6	6	5	0	0.00374726
6	6	5	1	0.06157
6	6	5	2	-2.58127e-15
6	6	5	3	0.0508165
6	6	5	4	0
6	6	5	5	0.550136
6	6	6	0	2.14455e-16
6	6	6	1	-1.45023e-15
6	6	6	2	-0.0956471
6	6	6	3	-3.10862e-15
6	6	6	4	0
6	6	6	5	-1.47105e-15
6	6	6	6	0.596967

